db_id,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,locality,town_city,district,county,country,latitude,longitude
24565928,605000,2019-05-24,DY11 7TA,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33442400,-2.22932200
24275622,445000,2019-03-15,DY11 7TE,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33440200,-2.23591200
24931827,199500,2019-05-24,DY11 7TQ,T,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32873800,-2.23404300
24855448,281250,2019-03-15,DY11 7TS,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33485700,-2.22832700
24550486,172000,2019-06-28,DY11 7TU,T,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33341000,-2.23063300
24655048,185000,2019-07-05,DY11 7TU,S,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33341000,-2.23063300
24416098,268000,2019-03-29,DY11 7TW,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33588800,-2.23002000
24195895,462000,2019-03-27,DY11 7TY,D,Y,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33309100,-2.22847400
24632672,160000,2019-09-13,DY11 7XB,O,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33679500,-2.22821500
24792421,240000,2019-08-09,DY11 7XB,T,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33679500,-2.22821500
25034780,245000,2019-06-14,DY11 7XB,T,Y,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33679500,-2.22821500
25061736,230000,2019-09-20,DY11 7XB,S,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33679500,-2.22821500
24583672,363500,2019-05-24,DY11 7XE,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32735900,-2.22839100
24842651,325000,2019-09-11,DY11 7XE,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32735900,-2.22839100
24520238,385000,2019-06-27,DY11 7XF,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32685700,-2.22790400
24842646,335000,2019-09-20,DY11 7XF,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32685700,-2.22790400
24855430,315000,2019-03-14,DY11 7XF,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32685700,-2.22790400
24937551,257950,2019-06-21,DY11 7XF,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32685700,-2.22790400
24645756,276800,2019-11-29,DY11 7XH,S,N,F,WARESLEY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32868800,-2.23168000
24697698,298000,2019-09-04,DY11 7XH,D,N,F,WARESLEY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32868800,-2.23168000
24717318,280000,2019-07-29,DY11 7XH,S,N,F,WARESLEY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32868800,-2.23168000
25004606,276500,2019-10-11,DY11 7XH,S,N,F,WARESLEY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32868800,-2.23168000
24378576,300000,2019-01-25,DY11 7XQ,D,N,F,WARESLEY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33153800,-2.22933700
24278767,309000,2019-04-17,DY11 7XS,S,N,F,WARESLEY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32826500,-2.23225000
24276754,265000,2019-03-07,DY11 7XT,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32986600,-2.23358400
24864263,275000,2019-08-23,DY11 7XT,S,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32986600,-2.23358400
24438423,210000,2019-10-21,DY11 7XW,F,N,L,WARESLEY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.32679600,-2.22914600
24416521,299950,2019-04-02,DY11 7YJ,S,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33440000,-2.22267400
24838388,160100,2019-08-30,DY11 7YL,T,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33588400,-2.22277000
24440428,225000,2019-10-11,DY12 1HX,T,N,F,,BEWDLEY,WYRE FOREST,WORCESTERSHIRE,England,52.38245400,-2.29934200
24579677,575000,2019-05-24,DY12 1JA,D,N,F,,BEWDLEY,WYRE FOREST,WORCESTERSHIRE,England,52.38135900,-2.29879100
24653218,543000,2019-12-19,DY12 1JE,D,N,F,,BEWDLEY,WYRE FOREST,WORCESTERSHIRE,England,52.38090200,-2.29821500
25130273,535000,2019-07-18,DY12 1JE,D,N,F,,BEWDLEY,WYRE FOREST,WORCESTERSHIRE,England,52.38090200,-2.29821500
24693646,375000,2019-11-29,DY12 1JF,D,N,F,,BEWDLEY,WYRE FOREST,WORCESTERSHIRE,England,52.38184900,-2.29688400
25083298,405000,2019-03-05,DY12 1JF,D,N,F,,BEWDLEY,WYRE FOREST,WORCESTERSHIRE,England,52.38184900,-2.29688400
24937575,210000,2019-07-11,DY12 1JH,S,N,F,,BEWDLEY,WYRE FOREST,WORCESTERSHIRE,England,52.38303500,-2.29731800
25011908,150000,2019-02-15,DY13 0AE,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33266100,-2.28717700
25150486,128000,2019-10-18,DY13 0AE,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33266100,-2.28717700
24624859,150000,2019-09-20,DY13 0AG,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33178600,-2.28445700
24645500,155000,2019-08-23,DY13 0AG,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33178600,-2.28445700
24937564,155000,2019-07-05,DY13 0AQ,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33031700,-2.28598800
24296634,140000,2019-11-15,DY13 0AT,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33346000,-2.28587300
24288586,210000,2019-11-15,DY13 0AZ,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33146900,-2.29672300
24373453,245000,2019-01-31,DY13 0BA,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32980900,-2.29876600
24919713,280000,2019-05-24,DY13 0BE,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33185600,-2.29269000
24518231,182000,2019-07-05,DY13 0BJ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33072200,-2.29683500
24622865,210000,2019-09-30,DY13 0BJ,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33072200,-2.29683500
24371023,475000,2019-02-15,DY13 0BL,D,N,F,ARELEY KINGS,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33151700,-2.29532900
24655209,174500,2019-12-11,DY13 0BQ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32901600,-2.29797900
25086355,170000,2019-02-22,DY13 0DA,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33091500,-2.28791400
24418102,136000,2019-04-25,DY13 0DB,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32948100,-2.28624700
24670394,140000,2019-09-10,DY13 0DF,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32848400,-2.28568300
24737911,105000,2019-03-14,DY13 0DG,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32741500,-2.28528000
25065763,115000,2019-09-27,DY13 0DG,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32741500,-2.28528000
25067775,125000,2019-09-26,DY13 0DL,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32666300,-2.28771100
24945511,144000,2019-06-28,DY13 0DQ,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32725200,-2.28574800
24898809,130000,2019-06-27,DY13 0DZ,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32734900,-2.29016600
24373860,165000,2019-02-08,DY13 0EA,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32643000,-2.29106900
24391050,215000,2019-04-04,DY13 0EA,O,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32643000,-2.29106900
24416329,161000,2019-11-22,DY13 0EA,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32643000,-2.29106900
24530505,145000,2019-01-11,DY13 0EA,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32643000,-2.29106900
24695965,132500,2019-12-20,DY13 0EA,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32643000,-2.29106900
24855014,150000,2019-02-05,DY13 0EA,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32643000,-2.29106900
24987846,95000,2019-09-04,DY13 0EE,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32782800,-2.28942000
24626425,142000,2019-11-28,DY13 0EJ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32841500,-2.28808900
24571927,165000,2019-06-03,DY13 0EN,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32891700,-2.28881100
24535383,126500,2019-07-15,DY13 0EQ,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32790700,-2.28840500
25070100,115000,2019-09-19,DY13 0EQ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32790700,-2.28840500
24653277,155000,2019-08-30,DY13 0EW,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32899100,-2.28807800
24314407,139000,2019-11-25,DY13 0HA,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32952200,-2.28406100
24204225,137000,2019-05-24,DY13 0HF,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32757900,-2.28434200
25178294,190000,2019-12-18,DY13 0HG,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32864000,-2.28048900
24334991,150000,2019-07-12,DY13 0HH,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32777300,-2.28227400
24695967,154000,2019-12-19,DY13 0HH,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32777300,-2.28227400
24222262,225000,2019-05-22,DY13 0HJ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32775600,-2.27812100
24742818,187000,2019-11-08,DY13 0HJ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32775600,-2.27812100
24566945,148500,2019-08-07,DY13 0HY,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32629100,-2.28558100
24655204,220000,2019-11-21,DY13 0HY,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32629100,-2.28558100
25157242,195000,2019-10-31,DY13 0HY,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32629100,-2.28558100
24855852,180000,2019-02-15,DY13 0JA,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32721100,-2.28059800
25156044,192000,2019-12-13,DY13 0JA,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32721100,-2.28059800
25144229,170000,2019-11-04,DY13 0JF,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32686800,-2.28088900
24639029,132500,2019-11-15,DY13 0JG,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32640200,-2.28773800
24222249,179950,2019-05-03,DY13 0JH,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32571900,-2.28776300
24669584,9250,2019-08-23,DY13 0JQ,O,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32624300,-2.28685700
24792401,195000,2019-12-12,DY13 0JR,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32317500,-2.29318600
24653389,184950,2019-11-15,DY13 0JT,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32283300,-2.29340400
24968283,190000,2019-10-04,DY13 0JT,T,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32283300,-2.29340400
24581693,228000,2019-05-30,DY13 0LR,T,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32912300,-2.29625200
24733606,7500,2019-07-05,DY13 0LR,O,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32912300,-2.29625200
24855029,185000,2019-02-27,DY13 0LR,T,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32912300,-2.29625200
25144252,200000,2019-11-18,DY13 0LR,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32912300,-2.29625200
24275189,160000,2019-03-29,DY13 0LS,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32984000,-2.29571000
24371008,191500,2019-01-18,DY13 0LS,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32984000,-2.29571000
24737081,165000,2019-03-15,DY13 0LT,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33053400,-2.29492200
24647522,237000,2019-11-29,DY13 0LU,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33035900,-2.29633000
24943546,315000,2019-07-19,DY13 0LX,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33111600,-2.29033700
24411828,245000,2019-04-12,DY13 0LY,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32828000,-2.29760700
24564950,183000,2019-06-28,DY13 0LZ,T,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32676800,-2.29635400
24440439,175000,2019-07-31,DY13 0NB,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32853000,-2.29252100
24416324,277500,2019-10-31,DY13 0ND,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32784200,-2.29446800
24415790,210000,2019-05-08,DY13 0NG,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32733500,-2.29227800
24436414,305000,2019-11-11,DY13 0NG,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32733500,-2.29227800
24574748,140000,2019-07-26,DY13 0NG,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32733500,-2.29227800
24898819,135000,2019-06-06,DY13 0NG,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32733500,-2.29227800
24647461,355000,2019-08-12,DY13 0NP,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32344800,-2.29182400
24181068,295000,2019-05-08,DY13 0NQ,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32662300,-2.29302200
24930033,170000,2019-07-05,DY13 0NR,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32548700,-2.29418800
24989813,191500,2019-09-02,DY13 0NU,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32443900,-2.29648500
24651306,220000,2019-07-31,DY13 0NW,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32443800,-2.29498500
24550476,217000,2019-08-16,DY13 0NZ,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32508400,-2.29547300
24695738,177500,2019-08-06,DY13 0PD,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32802300,-2.29225000
24697709,195000,2019-06-28,DY13 0PD,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32802300,-2.29225000
24717322,185000,2019-07-26,DY13 0PD,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32802300,-2.29225000
24792411,205000,2019-06-26,DY13 0PD,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32802300,-2.29225000
24530909,184000,2019-01-04,DY13 0RB,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.32246500,-2.29477000
24252912,142500,2019-07-26,DY13 0RF,T,N,F,ASTLEY,STOURPORT-ON-SEVERN,MALVERN HILLS,WORCESTERSHIRE,England,52.31612900,-2.29243500
24416951,353000,2019-04-29,DY13 0RF,D,N,F,ASTLEY,STOURPORT-ON-SEVERN,MALVERN HILLS,WORCESTERSHIRE,England,52.31612900,-2.29243500
24529946,143000,2019-07-31,DY13 0RF,T,N,F,ASTLEY,STOURPORT-ON-SEVERN,MALVERN HILLS,WORCESTERSHIRE,England,52.31612900,-2.29243500
24518235,340000,2019-07-11,DY13 0RX,S,N,F,ASTLEY BURF,STOURPORT-ON-SEVERN,MALVERN HILLS,WORCESTERSHIRE,England,52.30705100,-2.28036400
24784909,275000,2019-10-31,DY13 0RY,S,N,F,ASTLEY BURF,STOURPORT-ON-SEVERN,MALVERN HILLS,WORCESTERSHIRE,England,52.30720500,-2.27617000
24583689,368000,2019-06-21,DY13 0SB,D,N,F,ASTLEY BURF,STOURPORT-ON-SEVERN,MALVERN HILLS,WORCESTERSHIRE,England,52.31349400,-2.27979200
24303729,605000,2019-12-18,DY13 0SE,D,N,F,ASTLEY BURF,STOURPORT-ON-SEVERN,MALVERN HILLS,WORCESTERSHIRE,England,52.30888700,-2.28339700
24898834,381000,2019-05-07,DY13 0SQ,D,N,F,ASTLEY,STOURPORT-ON-SEVERN,MALVERN HILLS,WORCESTERSHIRE,England,52.32101300,-2.27065500
24734988,149000,2019-04-11,DY13 8AE,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34454400,-2.27282500
25144239,235000,2019-10-09,DY13 8AE,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34454400,-2.27282500
25152438,293000,2019-11-08,DY13 8AE,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34454400,-2.27282500
24179071,165000,2019-05-31,DY13 8AF,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34470900,-2.27370300
24414690,155000,2019-05-03,DY13 8AF,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34470900,-2.27370300
24856472,154950,2019-09-05,DY13 8AF,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34470900,-2.27370300
24414655,244000,2019-04-11,DY13 8AG,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34602900,-2.27802700
24915581,270000,2019-05-31,DY13 8AN,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34594600,-2.27675300
24442394,95000,2019-10-11,DY13 8AQ,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34423200,-2.27537700
24332988,59000,2019-07-18,DY13 8AS,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34863200,-2.27414200
24516327,300000,2019-07-19,DY13 8AW,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34616000,-2.27754700
25178278,275000,2019-12-20,DY13 8AZ,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34573600,-2.27844000
25160030,215000,2019-09-05,DY13 8BA,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33945100,-2.28058300
24574738,180000,2019-06-04,DY13 8BG,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.33982200,-2.28151400
24378267,105000,2019-01-30,DY13 8BY,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34409000,-2.27477400
24701585,105000,2019-12-13,DY13 8BY,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34409000,-2.27477400
24740818,117500,2019-11-29,DY13 8BY,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34409000,-2.27477400
24222252,330000,2019-04-26,DY13 8DN,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34949500,-2.28906300
24416327,355000,2019-10-11,DY13 8DN,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34949500,-2.28906300
24546494,320000,2019-07-18,DY13 8DN,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34949500,-2.28906300
24651318,265000,2019-08-27,DY13 8DN,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34949500,-2.28906300
24416340,265000,2019-10-11,DY13 8DW,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34874200,-2.28829500
24651311,290000,2019-08-29,DY13 8DW,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34874200,-2.28829500
24964268,275000,2019-09-12,DY13 8DW,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34874200,-2.28829500
24651423,150000,2019-12-16,DY13 8DY,T,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34874800,-2.28919000
24653221,150000,2019-12-16,DY13 8DY,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34874800,-2.28919000
24853044,150000,2019-01-31,DY13 8DY,T,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34874800,-2.28919000
25124243,157500,2019-12-12,DY13 8DY,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34874800,-2.28919000
24442424,112500,2019-11-01,DY13 8EA,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34382600,-2.27602000
24572970,91000,2019-06-21,DY13 8EA,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34382600,-2.27602000
24856999,85000,2019-02-22,DY13 8EA,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34382600,-2.27602000
24945505,107000,2019-07-05,DY13 8EA,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34382600,-2.27602000
24853875,190000,2019-02-13,DY13 8ED,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34131400,-2.27598600
24964274,124320,2019-08-30,DY13 8EH,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34385900,-2.27762100
24278343,210000,2019-04-03,DY13 8EL,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34474700,-2.27822800
24701580,245000,2019-12-20,DY13 8EL,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34474700,-2.27822800
24840363,258000,2019-07-19,DY13 8EL,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34474700,-2.27822800
24201893,175000,2019-05-13,DY13 8EP,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34619700,-2.28089400
24206249,185000,2019-04-03,DY13 8EP,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34619700,-2.28089400
24548492,138000,2019-04-03,DY13 8ES,T,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34265600,-2.27866600
24575703,127500,2019-04-18,DY13 8ES,F,Y,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34265600,-2.27866600
24655196,184500,2019-11-04,DY13 8ES,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34265600,-2.27866600
24757586,120000,2019-12-04,DY13 8ES,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34265600,-2.27866600
24411119,100000,2019-05-03,DY13 8ET,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34343500,-2.28022700
25032263,205000,2019-08-22,DY13 8EU,D,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34275100,-2.28026700
24301917,165000,2019-11-22,DY13 8EZ,S,N,F,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34246500,-2.28132500
24548504,130000,2019-07-12,DY13 8GB,F,N,L,,STOURPORT-ON-SEVERN,WYRE FOREST,WORCESTERSHIRE,England,52.34120000,-2.27676700
